#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 150  80
# Band-Index    1
   0.62433    -12.124798
   0.61837    -12.125485
   0.61242    -12.126137
   0.60647    -12.126755
   0.60051    -12.127337
   0.59456    -12.127883
   0.58861    -12.128394
   0.58265    -12.128868
   0.57670    -12.129306
   0.57075    -12.129708
   0.56479    -12.130073
   0.55884    -12.130402
   0.55289    -12.130695
   0.54693    -12.130953
   0.54098    -12.131174
   0.53503    -12.131361
   0.52907    -12.131513
   0.52312    -12.131631
   0.51717    -12.131716
   0.51121    -12.131766
   0.50526    -12.131784
   0.50526    -12.131784
   0.49495    -12.132141
   0.48464    -12.133175
   0.47432    -12.134787
   0.46401    -12.136820
   0.45370    -12.139034
   0.44339    -12.141035
   0.43308    -12.142324
   0.42277    -12.142404
   0.41246    -12.134329
   0.40215    -12.125304
   0.39183    -12.115948
   0.38152    -12.106347
   0.37121    -12.096567
   0.36090    -12.086667
   0.35059    -12.076697
   0.34028    -12.066703
   0.32997    -12.056725
   0.31965    -12.046802
   0.30934    -12.036978
   0.29903    -12.027312
   0.28872    -12.018092
   0.27841    -12.013261
   0.26810    -12.010529
   0.25779    -12.007986
   0.24747    -12.005568
   0.23716    -12.003274
   0.22685    -12.001162
   0.21654    -12.002161
   0.20623    -12.005606
   0.19592    -12.009006
   0.18561    -12.012293
   0.17529    -12.015446
   0.16498    -12.018455
   0.15467    -12.021310
   0.14436    -12.024006
   0.13405    -12.026535
   0.12374    -12.028894
   0.11343    -12.031079
   0.10311    -12.033085
   0.09280    -12.034910
   0.08249    -12.036551
   0.07218    -12.038004
   0.06187    -12.039268
   0.05156    -12.040341
   0.04125    -12.041221
   0.03093    -12.041906
   0.02062    -12.042397
   0.01031    -12.042692
   0.00000    -12.042790
 
# Band-Index    7
   0.00000    -11.978817
   0.01031    -11.978850
   0.02062    -11.978968
   0.03093    -11.979172
   0.04125    -11.979464
   0.05156    -11.979843
   0.06187    -11.980310
   0.07218    -11.980867
   0.08249    -11.981515
   0.09280    -11.982254
   0.10311    -11.983087
   0.11343    -11.984015
   0.12374    -11.985040
   0.13405    -11.986164
   0.14436    -11.987388
   0.15467    -11.988716
   0.16498    -11.990147
   0.17529    -11.991684
   0.18561    -11.993328
   0.19592    -11.995078
   0.20623    -11.996929
   0.21654    -11.998839
   0.22685    -11.998367
   0.23716    -11.994983
   0.24747    -11.992188
   0.25779    -11.992938
   0.26810    -11.999622
   0.27841    -12.008207
   0.28872    -12.015350
   0.29903    -12.018481
   0.30934    -12.021441
   0.31965    -12.024460
   0.32997    -12.027553
   0.34028    -12.030717
   0.35059    -12.033948
   0.36090    -12.037236
   0.37121    -12.040571
   0.38152    -12.043938
   0.39183    -12.047322
   0.40215    -12.050701
   0.41246    -12.054051
   0.42277    -12.057338
   0.43308    -12.060525
   0.44339    -12.063557
   0.45370    -12.066370
   0.46401    -12.068886
   0.47432    -12.071007
   0.48464    -12.072631
   0.49495    -12.073657
   0.50526    -12.074009
   0.50526    -12.074009
   0.51121    -12.074008
   0.51717    -12.074007
   0.52312    -12.074005
   0.52907    -12.074003
   0.53503    -12.074001
   0.54098    -12.074000
   0.54693    -12.073999
   0.55289    -12.073998
   0.55884    -12.074000
   0.56479    -12.074003
   0.57075    -12.074009
   0.57670    -12.074018
   0.58265    -12.074031
   0.58861    -12.074049
   0.59456    -12.074073
   0.60051    -12.074104
   0.60647    -12.074144
   0.61242    -12.074193
   0.61837    -12.074253
   0.62433    -12.074325
   0.63028    -12.074411
   0.63623    -12.074513
   0.64218    -12.074633
   0.64814    -12.074772
   0.65409    -12.074933
   0.66004    -12.075118
   0.66600    -12.075330
   0.67195    -12.075571
   0.67790    -12.075843
   0.68386    -12.076150
   0.68981    -12.076493
   0.69576    -12.076876
   0.70172    -12.077301
   0.70767    -12.077772
   0.71362    -12.078290
   0.71958    -12.078859
   0.72553    -12.079480
   0.73148    -12.080156
   0.73744    -12.080887
   0.74339    -12.081676
   0.74934    -12.082522
   0.75530    -12.083424
   0.76125    -12.084380
   0.76720    -12.085383
   0.77316    -12.086421
   0.77911    -12.087465
   0.78506    -12.088452
   0.79102    -12.089219
   0.79697    -12.089430
   0.79697    -12.089430
   0.80888    -12.086705
   0.82078    -12.083751
   0.83269    -12.080698
   0.84460    -12.077575
   0.85650    -12.074396
   0.86841    -12.071170
   0.88032    -12.067906
   0.89222    -12.064610
   0.90413    -12.061290
   0.91604    -12.057953
   0.92794    -12.054605
   0.93985    -12.051254
   0.95176    -12.047906
   0.96366    -12.044569
   0.97557    -12.041248
   0.98748    -12.037951
   0.99938    -12.034684
   1.01129    -12.031455
   1.02320    -12.028269
   1.03510    -12.025133
   1.04701    -12.022053
   1.05892    -12.019034
   1.07082    -12.016077
   1.08273    -12.013155
   1.09464    -12.008146
   1.10654    -11.998798
   1.11845    -11.994241
   1.13036    -11.992887
   1.14226    -11.994583
   1.15417    -11.997688
   1.16607    -11.995840
   1.17798    -11.993842
   1.18989    -11.991962
   1.20179    -11.990218
   1.21370    -11.988613
   1.22561    -11.987150
   1.23751    -11.985826
   1.24942    -11.984636
   1.26133    -11.983574
   1.27323    -11.982632
   1.28514    -11.981804
   1.29705    -11.981083
   1.30895    -11.980465
   1.32086    -11.979948
   1.33277    -11.979530
   1.34467    -11.979208
   1.35658    -11.978982
   1.36849    -11.978852
   1.38039    -11.978817
 
# Band-Index    8
   1.38039    -11.974290
   1.36849    -11.974354
   1.35658    -11.974521
   1.34467    -11.974792
   1.33277    -11.975166
   1.32086    -11.975641
   1.30895    -11.976218
   1.29705    -11.976893
   1.28514    -11.977663
   1.27323    -11.978522
   1.26133    -11.979461
   1.24942    -11.980473
   1.23751    -11.981546
   1.22561    -11.982670
   1.21370    -11.983836
   1.20179    -11.985036
   1.18989    -11.986265
   1.17798    -11.987521
   1.16607    -11.988800
   1.15417    -11.990098
   1.14226    -11.991395
   1.13036    -11.990976
   1.11845    -11.991322
   1.10654    -11.995442
   1.09464    -11.996894
   1.08273    -11.998305
   1.07082    -11.999717
   1.05892    -12.001130
   1.04701    -12.002541
   1.03510    -12.003948
   1.02320    -12.005344
   1.01129    -12.006726
   0.99938    -12.008090
   0.98748    -12.009430
   0.97557    -12.010741
   0.96366    -12.012018
   0.95176    -12.013255
   0.93985    -12.014444
   0.92794    -12.015579
   0.91604    -12.016653
   0.90413    -12.017656
   0.89222    -12.018582
   0.88032    -12.019421
   0.86841    -12.020162
   0.85650    -12.020796
   0.84460    -12.021313
   0.83269    -12.021703
   0.82078    -12.021956
   0.80888    -12.022065
   0.79697    -12.022024
   0.79697    -12.022024
   0.79102    -12.021966
   0.78506    -12.021870
   0.77911    -12.021735
   0.77316    -12.021560
   0.76720    -12.021348
   0.76125    -12.021099
   0.75530    -12.020814
   0.74934    -12.020494
   0.74339    -12.020141
   0.73744    -12.019759
   0.73148    -12.019348
   0.72553    -12.018911
   0.71958    -12.018452
   0.71362    -12.017973
   0.70767    -12.017477
   0.70172    -12.016968
   0.69576    -12.016447
   0.68981    -12.015919
   0.68386    -12.015386
   0.67790    -12.014851
   0.67195    -12.014317
   0.66600    -12.013787
   0.66004    -12.013263
   0.65409    -12.012747
   0.64814    -12.012242
   0.64218    -12.011748
   0.63623    -12.011270
   0.63028    -12.010807
   0.62433    -12.010361
   0.61837    -12.009933
   0.61242    -12.009524
   0.60647    -12.009136
   0.60051    -12.008769
   0.59456    -12.008423
   0.58861    -12.008099
